word,pos,dfns
catch,noun,one worth catching especially as a spouse
catch,noun,a round for three or more unaccompanied usually male voices often with suggestive or obscene lyrics
catch,noun,"fragment, snatch"
catch,noun,a concealed difficulty or complication
catch,noun,a momentary audible break in the voice or breath
category,noun,any of several fundamental and distinct classes to which entities or concepts belong
category,noun,a division within a system of classification
cause,noun,a reason for an action or condition : motive: something that brings about an effect or a result: a person or thing that is the occasion of an action or state: sufficient reason
cause,noun,a ground of legal action: case
cause,noun,a matter or question to be decided
cause,noun,a principle or movement militantly defended or supported: a charitable undertaking
cause,verb,to serve as a cause or occasion of
cause,verb,"to compel by command, authority, or force"
CD,noun (1),certificate of deposit
CD,noun (2),a small optical disk usually containing recorded music or computer data
CD,abbreviation (2),carried down
CD,abbreviation (2),civil defense
CD,abbreviation (2),diplomatic corps
ceiling,noun,the overhead inside lining of a room: material used to ceil a wall or roof of a room
ceiling,noun,something thought of as an overhanging shelter or a lofty canopy
ceiling,noun,the height above the ground from which prominent objects on the ground can be seen and identified: the height above the ground of the base of the lowest layer of clouds when over half of the sky is obscured
ceiling,noun,absolute ceiling: service ceiling
ceiling,noun,an upper usually prescribed limit
celebrate,verb,to perform (a sacrament or solemn ceremony) publicly and with appropriate rites
celebrate,verb,"to honor (an occasion, such as a holiday) especially by solemn ceremonies or by refraining from ordinary business: to mark (something, such as an anniversary) by festivities or other deviation from routine"
celebrate,verb,to hold up or play up for public notice
celebrate,verb,"to observe a holiday, perform a religious ceremony, or take part in a festival"
celebrate,verb,to observe a notable occasion with festivities
celebration,verb,to perform (a sacrament or solemn ceremony) publicly and with appropriate rites
celebration,verb,"to honor (an occasion, such as a holiday) especially by solemn ceremonies or by refraining from ordinary business: to mark (something, such as an anniversary) by festivities or other deviation from routine"
celebration,verb,to hold up or play up for public notice
celebration,verb,"to observe a holiday, perform a religious ceremony, or take part in a festival"
celebration,verb,to observe a notable occasion with festivities
celebrity,noun,the state of being celebrated : fame
celebrity,noun,a famous or celebrated person
cell,noun,a small religious house dependent on a monastery or convent
cell,noun,a one-room dwelling occupied by a solitary person (such as a hermit): a single room (as in a convent or prison) usually for one person
cell,noun,"a small compartment, cavity, or bounded space: such as: one of the compartments of a honeycomb: a membranous area bounded by veins in the wing of an insect"
cell,noun,"a small usually microscopic mass of protoplasm bounded externally by a semipermeable membrane, usually including one or more nuclei and various other organelles with their products, capable alone or interacting with other cells of performing all the fundamental functions of life, and forming the smallest structural unit of living matter capable of functioning independently"
cell,noun,a receptacle containing electrodes and an electrolyte either for generating electricity by chemical action or for use in electrolysis: fuel cell: a single unit in a device for converting radiant energy into electrical energy or for varying the intensity of an electrical current in accordance with radiation (see radiation sense 1)
cell,noun,a unit in a statistical array (see array entry 2 sense 5) (such as a spreadsheet) formed by the intersection of a column and a row
cell,noun,a basic and usually small unit of an organization or movement
cell,noun,a portion of the atmosphere that behaves as a unit
cell,noun,any of the small sections of a geographic area of a cellular (see cellular entry 1 sense 3) telephone system: cell phone
cent,noun,"a monetary unit equal to ¹/₁₀₀ of a basic unit of value (such as dollar, euro, rand)   see birr, dollar, euro, leone, lilangeni, nakfa, rand, rupee, shilling at Money Table"
cent,noun,"a coin, token, or note representing one cent"
cent,noun,the fen of the People's Republic of China
cent,abbreviation (1),centigrade
cent,abbreviation (1),central
cent,abbreviation (1),centum
cent,abbreviation (1),century
central,adjective,containing or constituting a center
central,adjective,"of primary importance : essential, principal"
central,adjective,"situated at, in, or near the center: easily accessible from outlying districts"
central,adjective,centrally placed and superseding separate scattered units: controlling or directing local or branch activities
central,adjective,holding to a middle between extremes : moderate
central,adjective,"of, relating to, or comprising the brain and spinal cord"
central,noun,a telephone exchange or operator
central,noun,a central office or bureau usually controlling others
central,noun,a center or hub for a specified activity or group
century,noun,a period of 100 years
century,noun,"a group, sequence, or series of 100 like things"
century,noun,a subdivision of the Roman legion: a voting unit of ancient Rome constituted according to property qualifications
century,noun,"a race over a hundred units (such as yards, miles, or meters)"
ceremony,noun,"a formal act or series of acts prescribed by ritual, protocol, or convention"
ceremony,noun,a conventional act of politeness or etiquette: an action performed only formally with no deep significance: a routine action performed with elaborate pomp
ceremony,noun,prescribed procedures : usages: observance of an established code of civility or politeness
certain,adjective,"fixed, settled"
certain,adjective,"of a specific but unspecified character, quantity, or degree"
certain,adjective,"dependable, reliable: known or proved to be true : indisputable"
certain,adjective,inevitable: incapable of failing : destined
certain,adjective,assured in mind or action
certain,pronoun,certain ones
certainly,adverb,in a manner that is certain : with certainty
certainly,adverb,it is certain that : assuredly
chain,noun,"a series of usually metal links or rings connected to or fitted into one another and used for various purposes (such as support, restraint, transmission of mechanical power, or measurement): a series of links used or worn as an ornament or insignia: a measuring instrument of 100 links used in surveying: a unit of length equal to 66 feet (about 20 meters)"
chain,noun,"something that confines, restrains, or secures"
chain,noun,"a series of things linked, connected, or associated together: a group of enterprises or institutions of the same kind or function usually under a single ownership, management, or control: a number of atoms or chemical groups united like links in a chain"
chain,verb,to obstruct or protect by a chain
chain,verb,"to fasten, bind, or connect with or as if with a chain"
chair,noun,a seat typically having four legs and a back for one person: electric chair
chair,noun,"an official seat or a seat of authority, state, or dignity: an office or position of authority or dignity: professorship: chairperson sense 1"
chair,noun,a position of employment usually of one occupying a chair or desk
chair,noun,any of various devices that hold up or support
chair,noun,a sedan chair
chair,verb,to preside as chairperson of
chair,verb,to install in office
chair,verb,to carry on the shoulders in acclaim
chairman,noun,a person and especially a man who serves as chairperson
chairman,noun,a carrier of a sedan chair
chairman,verb,chair sense 1
challenge,verb,"to dispute especially as being unjust, invalid, or outmoded : impugn"
challenge,verb,to confront or defy boldly : dare: to call out to duel or combat: to invite into competition
challenge,verb,to question formally the legality or legal qualifications of
challenge,verb,to arouse or stimulate especially by presenting with difficulties
challenge,verb,to order to halt and prove identity
challenge,verb,to demand as due or deserved : require
challenge,verb,to administer a physiological (see physiological sense 2) and especially an immunologic challenge to (an organism or cell)
challenge,verb,to make or present a challenge
challenge,verb,to take legal exception
challenge,noun,a stimulating task or problem
challenge,noun,a calling to account or into question : protest: an exception taken to a juror before the juror is sworn: a questioning of the right or validity of a vote or voter: a sentry's command to halt and prove identity
challenge,noun,"an invitation to compete in a sport: a summons (see summons entry 1 sense 2) that is often threatening, provocative, stimulating, or inciting"
challenge,noun,the act or process of provoking or testing physiological activity by exposure to a specific substance
champion,noun,a winner of first prize or first place in competition
champion,noun,a militant advocate or defender
champion,noun,"warrior, fighter"
champion,noun,one that does battle for another's rights or honor
champion,verb,"to act as militant supporter of : uphold, advocate"
champion,verb,to protect or fight for as a champion
champion,verb,"challenge, defy"
chance,noun,something that happens unpredictably without discernible human intention or observable cause: the assumed impersonal purposeless determiner of unaccountable happenings : luck: the fortuitous or incalculable element in existence : contingency
chance,noun,a situation favoring some purpose : opportunity
chance,noun,a fielding opportunity in baseball
chance,noun,the possibility of a particular outcome in an uncertain situation: the more likely indications
chance,noun,risk: a raffle ticket
chance,verb,"to take place, come about, or turn out by chance : happen: to have the good or bad luck"
chance,verb,to come or light by chance
chance,verb,to leave the outcome of to chance
chance,verb,to accept the hazard of : risk
change,verb,"to make different in some particular : alter: to make radically different : transform: to give a different position, course, or direction to"
change,verb,to replace with another: to make a shift from one to another : switch: to exchange for an equivalent sum of money (as in smaller denominations or in a foreign currency): to undergo a modification of: to put fresh clothes or covering on
change,verb,to become different
change,verb,"to undergo transformation, transition, or substitution"
change,verb,"exchange, switch"
change,verb,to put on different clothes
change,verb,to shift one's means of conveyance : transfer
change,verb,to shift to lower register : break
change,verb,to pass from one phase (see phase entry 1 sense 1) to another
change,noun,"the act, process, or result of changing: such as: alteration: transformation: substitution: the passage of the moon from one monthly revolution (see revolution sense 1a) to another: menopause"
change,noun,money in small denominations received in exchange for an equivalent sum in larger denominations: money returned when a payment exceeds the amount due: coins especially of low denominations: a negligible additional amount: money sense 1
change,noun,a fresh set of clothes
change,noun,exchange sense 5a
change,noun,changeup
change,noun,an order in which a set of bells is struck in change ringing
channel,noun (1),"the bed where a natural stream of water runs: the deeper part of a river, harbor, or strait: a strait or narrow sea between two close landmasses: a means of communication or expression: such as: a path along which information (such as data or music) in the form of an electrical signal passes: a fixed or official course of communication: a way, course, or direction of thought or action: a band of frequencies of sufficient width for a single radio or television communication: channeler: an account on an online media sharing or streaming service from which one can make media content (such as videos) available to others using the service"
channel,noun (1),a usually tubular enclosed passage : conduit: a passage created in a selectively permeable cell membrane by a conformational change in membrane proteins
channel,noun (1),"a long gutter, groove, or furrow"
channel,noun (1),a metal bar of flattened U-shaped section
channel,verb,"to form, cut, or wear a channel in: to make a groove in"
channel,verb,to convey or direct into or through a channel
channel,verb,to serve as a channeler or intermediary for
channel,noun (2),one of the flat ledges of heavy plank or metal bolted edgewise to the outside of a ship to increase the spread of the shrouds (see shroud entry 1 sense 3a)
chapter,noun,a main division of a book: something resembling a chapter in being a significant specified unit
chapter,noun,a regular meeting of the canons of a cathedral or collegiate church or of the members of a religious house: the body of canons of a cathedral or collegiate church
chapter,noun,a local branch of an organization
character,noun,"one of the attributes (see attribute entry 1 sense 1) or features that make up and distinguish an individual: a feature used to separate distinguishable things into categories: the aggregate of distinctive qualities characteristic of a breed, strain, or type: the detectable expression of the action of a gene or group of genes: the complex of mental and ethical traits marking and often individualizing a person, group, or nation: main or essential nature especially as strongly marked and serving to distinguish"
character,noun,"someone who appears in a book, movie, etc. : a representation of an individual personality in a fictional or dramatic work: the personality or part which an actor recreates: an avatar in a video game: characterization especially in drama or fiction: person, individual: a person marked by notable or conspicuous traits"
character,noun,moral excellence and firmness
character,noun,"a graphic symbol (such as a hieroglyph or alphabet letter) used in writing or printing: a symbol (such as a letter or number) that represents information: a magical or astrological emblem: alphabet: writing, printing: style of writing or printing: cipher: a conventionalized graphic device placed on an object as an indication of ownership, origin, or relationship"
character,noun,reputation
character,noun,"position, capacity"
character,noun,reference sense 4b
character,noun,a short literary sketch of the qualities of a social type
character,adjective,capable of portraying an unusual or eccentric personality often markedly different from the player
character,adjective,requiring or involving the portrayal of an unusual or eccentric personality
character,verb,"characterize: represent, portray"
character,verb,"engrave, inscribe"
characteristic,noun,"a distinguishing trait, quality, or property"
characteristic,noun,the integral part of a common logarithm
characteristic,noun,the smallest positive integer n which for an operation in a ring or field yields 0 when any element is used n times with the operation
characteristic,adjective,"revealing, distinguishing, or typical of an individual character"
charge,verb,"to fix or ask as fee or payment: to ask payment of (a person): to record (an item) as an expense, debt, obligation, or liability: to impose a financial burden on: to impose or record as financial obligation"
charge,verb,to give an electric charge to: to restore the active materials in (a storage battery) by the passage of a direct current through in the opposite direction to that of discharge: to place a charge (as of powder) in: to load or fill to capacity: to fill or furnish fully: electrify sense 2: to assume as a heraldic bearing (see bearing sense 4): to place a heraldic bearing on: to lay or put a load on or in : load
charge,verb,to rush against : attack: to bring (a weapon) into position for attack : level
charge,verb,to make an assertion against especially by ascribing guilt or blame: to place the guilt or blame for: to assert as an accusation
charge,verb,"to impose a task or responsibility on: to command, instruct, or exhort with authority: to give a charge (see charge entry 2 sense 6a) to (a jury)"
charge,verb,to rush forward in or as if in assault : attack
charge,verb,to ask or set a price
charge,verb,to charge an item to an account
charge,verb,to gain an electric charge : to receive and store a greater quantity of electrical energy
charge,noun,"the price demanded for something: a debit to an account: expense, cost: the record of a loan (as of a book from a library): an interest in property granted as security for a loan"
charge,noun,"a definite quantity of electricity: the quantity of explosive used in a single discharge: the quantity that an apparatus is intended to receive and fitted to hold: thrill, kick: a store or accumulation of impelling force"
charge,noun,"management, supervision: a person or thing committed into the care of another: obligation, requirement: the ecclesiastical jurisdiction (such as a parish) committed to a clergyman"
charge,noun,a formal assertion of illegality: a statement of complaint or hostile criticism
charge,noun,a violent rush forward (as to attack): the signal for attack: a usually illegal rush into an opponent in various sports (such as basketball)
charge,noun,"instruction, command: instruction in points of law given by a court to a jury"
charge,noun,a figure borne on a heraldic field: a material load or weight
charity,noun,generosity and helpfulness especially toward the needy or suffering: an institution engaged in relief of the poor: public provision for the relief of the needy
charity,noun,benevolent goodwill toward or love of humanity
charity,noun,a gift for public benevolent purposes: an institution (such as a hospital) founded by such a gift
charity,noun,lenient judgment of others
chart,noun,map: such as: an outline map exhibiting something (such as climatic or magnetic variations) in its geographical aspects: a map for the use of navigators
chart,noun,a sheet giving information in tabular form: graph: diagram: a sheet of paper ruled and graduated for use in a recording instrument: a record of medical information about a patient: a listing by rank (as of sales)
chart,noun,a musical arrangement
chart,verb,to lay out a plan for
chart,verb,to make a map or chart of
chart,verb,chronicle
chart,verb,to be ranked on a chart
chat,verb,"chatter, prattle"
chat,verb,to talk in an informal or familiar manner: to take part in an online discussion in a chat room
chat,verb,to talk to
chat,noun,idle small talk : chatter
chat,noun,light informal or familiar talk
chat,noun,"any of several songbirds (as of the genera Cercomela, Granatellus, or Icteria)"
chat,noun,online discussion in a chat room
cheap,adjective,charging or obtainable at a low price: purchasable below the going price or the real value: depreciated in value (as by currency inflation)
cheap,adjective,"of inferior quality or worth : tawdry, sleazy: stingy: contemptible because of lack of any fine, lofty, or redeeming qualities"
cheap,adjective,gained or done with little effort
cheap,adjective,obtainable at a low rate of interest
cheap,adverb,for little cost : cheaply
cheap,noun,"bargain   see also for cheap, on the cheap"
cheat,verb,to deprive of something valuable by the use of deceit or fraud
cheat,verb,"to influence or lead by deceit, trick, or artifice"
cheat,verb,to elude or thwart by or as if by outwitting
cheat,verb,to practice fraud or trickery: to violate rules dishonestly
cheat,verb,to be sexually unfaithful
cheat,verb,to position oneself defensively near a particular area in anticipation of a play in that area
cheat,noun,"the act or an instance of fraudulently deceiving : deception, fraud"
cheat,noun,a code (such as a button combination or password) that activates a hidden feature or capability in a computer or video game
cheat,noun,"one that cheats : pretender, deceiver"
cheat,noun,chess sense 1: cheatgrass
cheat,noun,the obtaining of property from another by an intentional active distortion of the truth
check,verb,"to inspect, examine, or look at appraisingly or appreciatively: to compare with a source, original, or authority : verify: to look at (something) to obtain information: to look or reach into (something) to find what is there: to access (email, voicemail, etc.) to find out if there are messages: to mark with a check as examined, verified, or satisfactory"
check,verb,"to slow or bring to a stop : brake: to block the progress of (someone, such as a hockey player)"
check,verb,to leave or accept for safekeeping in a checkroom
check,verb,"to consign (something, such as luggage) to a common carrier from which one has purchased a passenger ticket: to ship or accept for shipment under such a consignment"
check,verb,to restrain or diminish the action or force of : control: to slack or ease off (a rope) and then belay again
check,verb,to mark into squares : checker
check,verb,to put (a chess king) in check
check,verb,to make checks or chinks : cause to crack
check,verb,"rebuke, reprimand"
check,verb,to investigate conditions: to prove to be consistent or truthful: to look at or in something to see or find what is there
check,verb,"to stop in a chase especially when scent is lost: to halt through caution, uncertainty, or fear : stop"
check,verb,to draw a check on a bank
check,verb,to waive the right to initiate the betting in a round of poker
check,verb,"crack, split"
check,noun,"examination: the act of testing or verifying: inspection, investigation: a standard for testing and evaluation : criterion"
check,noun,a written order directing a bank to pay money as instructed : draft
check,noun,"one that arrests, limits, or restrains : restraint"
check,noun,a sudden stoppage of a forward course or progress : arrest: a checking of an opposing player (as in ice hockey)
check,noun,a sudden pause or break in a progression
check,noun,a slip indicating the amount due : bill: a ticket or token showing ownership or identity or indicating payment made: a counter in various games
check,noun,"a mark typically ✓ placed beside an item to show it has been noted, examined, or verified"
check,noun,exposure of a chess king to an attack from which he must be protected or moved to safety
check,noun,a pattern in squares that resembles a checkerboard: a fabric woven or printed with such a design
check,noun,"crack, break"
check,noun,"reprimand, rebuke"
check,interjection,used to express assent or agreement
cheerful,adjective,full of good spirits : merry: ungrudging
cheerful,adjective,conducive to cheer : likely to dispel gloom or worry
cheese,noun (1),"a food consisting of the coagulated, compressed, and usually ripened curd of milk separated from the whey: an often cylindrical cake of this food"
cheese,noun (1),something resembling cheese in shape or consistency
cheese,noun (1),something cheap or shabby : cheesy material
cheese,verb,to put an end to : stop
cheese,noun (2),someone important
chef,noun,a skilled professional cook
chef,noun,cook
chemical,adjective,"of, relating to, used in, or produced by chemistry or the phenomena of chemistry"
chemical,adjective,acting or operated or produced by chemicals: detectable by chemical means
chemical,noun,a substance obtained by a chemical process or producing a chemical effect
chemical,noun,drug sense 2
chemistry,noun,"a science that deals with the composition, structure, and properties of substances and with the transformations that they undergo"
chemistry,noun,the composition and chemical properties of a substance: chemical processes and phenomena (as of an organism)
chemistry,noun,"a strong mutual attraction, attachment, or sympathy: interaction between people working together"
chest,noun,a container for storage or shipping: a cupboard used especially for the storing of medicines or first-aid supplies
chest,noun,the place where money of a public institution is kept : treasury
chest,noun,thorax sense 1: breast sense 2a
chicken,noun,the common domestic fowl (Gallus gallus) especially when young: any of various birds or their young
chicken,noun,a young woman
chicken,noun,coward: any of various contests in which the participants risk personal safety in order to see which one will give up first
chicken,noun,petty details
chicken,noun,a young or youthful gay man
chicken,adjective,"scared: timid, cowardly"
chicken,adjective,"insistent on petty details of duty or discipline: petty, unimportant"
chicken,verb,to lose one's nerve
chief,adjective,accorded highest rank or office
chief,adjective,of greatest importance or influence
chief,adverb,chiefly
chief,noun,the upper part of a heraldic field
chief,noun,the head of a body of persons or an organization : leader
chief,noun,the principal or most valuable part
child,noun,a young person especially between infancy and puberty: a person not yet of the age of majority (see majority sense 2a): a childlike or childish person
child,noun,a son or daughter of human parents: descendant
child,noun,an unborn or recently born person: a female infant
child,noun,one strongly influenced by another or by a place or state of affairs
child,noun,"product, result"
child,noun,a youth of noble birth
childhood,noun,the state or period of being a child
childhood,noun,the early period in the development of something
chip,noun,"a small usually thin and flat piece (as of wood or stone) cut, struck, or flaked off: a small piece of food: such as: a small, thin, crisp, usually salty piece of food typically prepared by frying, baking, or drying: french fry: a small often cone-shaped bit of food often used for baking: a small card displaying a paint color or a range of paint colors available for purchase"
chip,noun,"something small, worthless, or trivial"
chip,noun,one of the counters used as a token for money in poker and other games: money: something valuable that can be used for advantage in negotiation or trade
chip,noun,a piece of dried dung
chip,noun,a flaw left after a chip has been broken off
chip,noun,integrated circuit: a small wafer of semiconductor material that forms the base for an integrated circuit
chip,noun,chip shot sense 1
chip,noun,microarray
chip,verb,to cut or hew with an edged tool: to cut or break (a small piece) from something: to cut or break a fragment from: to cut into chips
chip,verb,"chaff, banter"
chip,verb,to hit (a return in tennis) with backspin
chip,verb,to break off in small pieces
chip,verb,to play a chip shot
chocolate,noun,a beverage made by mixing chocolate with water or milk
chocolate,noun,a food prepared from ground roasted cacao beans
chocolate,noun,a small candy with a center (such as a fondant) and a chocolate coating
chocolate,noun,a brownish gray
choice,noun,the act of choosing : selection
choice,noun,power of choosing : option
choice,noun,the best part : cream: a person or thing chosen
choice,noun,a number and variety to choose among
choice,noun,care in selecting
choice,noun,a grade of meat between prime and good
choice,adjective,worthy of being chosen
choice,adjective,selected with care
choice,adjective,of high quality: of a grade between prime and good
choose,verb,to select freely and after consideration: to decide on especially by vote : elect
choose,verb,to have a preference for: decide
choose,verb,to make a selection
choose,verb,to take an alternative
church,noun,a building for public and especially Christian worship
church,noun,the clergy or officialdom of a religious body
church,noun,a body or organization of religious believers: such as: the whole body of Christians: denomination: congregation
church,noun,a public divine worship
church,noun,the clerical profession
church,adjective,of or relating to a church
church,adjective,of or relating to the established church
church,verb,to bring to church to receive one of its rites
cigarette,noun,a slender roll of cut tobacco enclosed in paper and meant to be smoked
cinema,noun,motion picture: a motion-picture theater
cinema,noun,movies: the art or technique of making motion pictures
circle,noun,"ring, halo: a closed plane (see plane entry 6 sense 2b) curve every point of which is equidistant (see equidistant sense 1) from a fixed point within the curve: the plane surface bounded by such a curve"
circle,noun,the orbit of a celestial body
circle,noun,something in the form of a circle or section of a circle: such as: diadem: an instrument of astronomical observation the graduated (see graduated sense  2a) limb of which consists of an entire circle: a balcony or tier of seats in a theater: a circle formed on the surface of a sphere by the intersection of a plane that passes through it: rotary sense 2
circle,noun,an area of action or influence : realm
circle,noun,"cycle, round: fallacious reasoning in which something to be demonstrated is covertly assumed"
circle,noun,a group of persons sharing a common interest or revolving about a common center
circle,noun,a territorial or administrative division or district
circle,noun,a curving side street
circle,noun,a circular course or path
circle,verb,to enclose in or as if in a circle
circle,verb,to move or revolve around
circle,verb,to move in or as if in a circle: circulate: to circle around before making an attack
circle,verb,to describe or extend in a circle
circumstance,noun,"a condition, fact, or event accompanying, conditioning, or determining another : an essential or inevitable concomitant: a subordinate or accessory (see accessory entry 2 sense 2) fact or detail: a piece of evidence that indicates the probability or improbability of an event (such as a crime)"
circumstance,noun,the sum of essential and environmental factors (as of an event or situation): state of affairs : eventuality: situation with regard to wealth
circumstance,noun,attendant formalities and ritualistic display especially as contrasted with essential procedure
circumstance,noun,an event that constitutes a detail (as of a narrative or course of events)
cite,verb,to call upon officially or authoritatively to appear (as before a court)
cite,verb,"to quote by way of example, authority, or proof"
cite,verb,to refer to: to name in a citation
cite,verb,"to bring forward or call to another's attention especially as an example, proof, or precedent"
citizen,noun,a native or naturalized person who owes allegiance to a government and is entitled to protection from it: a member of a state
citizen,noun,an inhabitant of a city or town
citizen,noun,a civilian as distinguished from a specialized servant of the state
city,noun,"an inhabited place of greater size, population, or importance than a town or village: an incorporated British town usually of major size or importance having the status of an episcopal see: the financial district of London: the influential financial interests of the British economy: a usually large or important municipality in the U.S. governed under a charter granted by the state: an incorporated municipal unit of the highest class in Canada"
city,noun,city-state
city,noun,the people of a city
city,noun,"a thing, event, or situation that is strongly characterized by a specified quintessential feature or quality"
civil,adjective,of or relating to citizens: of or relating to the state or its citizenry
civil,adjective,civilized: adequate in courtesy and politeness : mannerly
civil,adjective,"of, relating to, or based on civil law: relating to private rights and to remedies sought by action or suit distinct from criminal proceedings: established by law"
civil,adjective,"of, relating to, or involving the general public, their activities, needs, or ways, or civic affairs as distinguished from special (such as military or religious) affairs"
civil,adjective,based on the theoretical mean sun and legally recognized for use in ordinary affairs
claim,verb,to ask for especially as a right: to call for : require: take sense 16b
claim,verb,to take as the rightful owner
claim,verb,to assert in the face of possible contradiction : maintain: to claim to have: to assert to be rightfully one's own
claim,noun,a demand for something due or believed to be due
claim,noun,a right to something: an assertion open to challenge
claim,noun,something that is claimed
class,noun,a body of students meeting regularly to study the same subject: the period during which such a body meets: a course of instruction: a body of students or alumni whose year of graduation is the same
class,noun,a group sharing the same economic or social status: social rank: high quality : elegance
class,noun,"a group, set, or kind sharing common attributes: such as: a major category in biological taxonomy ranking above the order and below the phylum or division: a collection of adjacent and discrete or continuous values of a random variable: a collection of elements (such as numbers or points) : set sense 21: a property of a geometric curve that is equal to the number of tangents that can be drawn to it through any point not on the curve"
class,noun,a division or rating based on grade or quality
class,noun,the best of its kind
class,noun,a data type in object-oriented programming that consists of a group of objects (see object entry 1 sense 6a) with the same properties and behaviors and that can be arranged in a hierarchy with other such data types
class,verb,classify
classic,adjective,"serving as a standard of excellence : of recognized value: traditional, enduring: characterized by simple tailored lines in fashion year after year"
classic,adjective,of or relating to the ancient Greeks and Romans or their culture : classical
classic,adjective,historically memorable: noted because of special literary or historical associations
classic,adjective,"authentic, authoritative: typical"
classic,adjective,of or relating to the period of highest development of Mesoamerican and especially Mayan culture about a.d. 300–900
classic,noun,a literary work of ancient Greece or Rome
classic,noun,a work of enduring excellence: an authoritative source
classic,noun,a typical or perfect example
classic,noun,a traditional event
classical,adjective,"standard, classic"
classical,adjective,"of or relating to the ancient Greek and Roman world and especially to its literature, art, architecture, or ideals: versed in the classics"
classical,adjective,"of or relating to music of the late 18th and early 19th centuries characterized by an emphasis on balance, clarity, and moderation: of, relating to, or being music in the educated European tradition that includes such forms as art song, chamber music, opera, and symphony as distinguished from folk or popular music or jazz"
classical,adjective,"authoritative, traditional: of or relating to a form or system considered of first significance in earlier times: not involving relativity, wave mechanics, or quantum theory: conforming to a pattern of usage sanctioned by a body of literature rather than by everyday speech"
classical,adjective,"concerned with or giving instruction in the humanities, the fine arts, and the broad aspects of science"
classroom,noun,a place where classes meet
clause,noun,a group of words containing a subject and predicate and functioning as a member of a complex (see complex entry 2 sense 1b(2)) or compound (see compound entry 3 sense 3b) sentence
clause,noun,a separate section of a discourse (see discourse entry 1 sense 2) or writing
clean,adjective,free from dirt or pollution: free from contamination or disease: free or relatively free from radioactivity
clean,adjective,"unadulterated, pure: having no interior flaws visible: free from growth that hinders tillage"
clean,adjective,free from moral corruption or sinister connections of any kind: free from offensive treatment of sexual subjects and from the use of obscenity: observing the rules : fair
clean,adjective,ceremonially or spiritually pure
clean,adjective,"thorough, complete: deftly executed : skillful: hit beyond the reach of an opponent"
clean,adjective,relatively free from error or blemish : clear: unencumbered
clean,adjective,"characterized by clarity and precision : trim: even, smooth: free from external hindrances to smooth flow (as of water or air)"
clean,adjective,empty: free from drug addiction: having no contraband (such as weapons or drugs) in one's possession: not having anything added by a user
clean,adjective,habitually neat
clean,adverb,so as to clean: in a clean manner
clean,adverb,all the way : completely
clean,verb,"to make clean: such as: to rid of dirt, impurities, or extraneous matter: to rid of corruption: remove, eradicate"
clean,verb,"strip, empty: to remove the entrails from: to deprive of money or possessions"
clean,verb,to undergo or perform a process of cleaning
clean,noun,an act of cleaning dirt especially from the surface of something
clear,adjective,"bright, luminous: cloudless: free from mist, haze, or dust: untroubled, serene"
clear,adjective,"clean, pure: such as: free from blemishes: easily seen through : transparent: free from abnormal sounds on auscultation"
clear,adjective,easily heard: easily visible : plain: free from obscurity or ambiguity : easily understood : unmistakable
clear,adjective,capable of sharp discernment : keen: free from doubt : sure
clear,adjective,free from guile or guilt : innocent
clear,adjective,"unhampered by restriction or limitation: such as: free of debts or charges: net: unqualified, absolute: free from obstruction: emptied of contents or cargo: free from entanglement or contact: bare, denuded"
clear,adverb,in a clear manner
clear,adverb,all the way
clear,verb,to make clear or translucent: to free from pollution or cloudiness
clear,verb,"to free from accusation or blame : exonerate, vindicate"
clear,verb,to give insight to : enlighten: to make intelligible : explain
clear,verb,"to free from what obstructs or is unneeded: such as: open sense 1b: to remove unwanted growth or items from: to rid or make a rasping noise as if ridding (the throat) of phlegm: to erase stored or displayed data from (a device, such as a computer or calculator): to empty of occupants: disentangle: to remove from an area or place: transmit, dispatch"
clear,verb,"to submit for approval: authorize, approve: to certify as trustworthy: to permit (an aircraft) to proceed usually with a specified action"
clear,verb,"to free from obligation or encumbrance: settle, discharge: to free (a ship or shipment) by payment of duties or harbor fees: to pass through (customs): to gain without deduction : net: to put through a clearinghouse"
clear,verb,"to go over, under, or by without touching: to move through successfully : pass"
clear,verb,to become clear: to go away : vanish: sell
clear,verb,to obtain permission to discharge cargo: to conform to regulations or pay requisite fees prior to leaving port
clear,verb,to pass through a clearinghouse
clear,verb,to go to an authority (as for approval) before becoming effective
clear,noun,a clear space or part
clear,noun,a high arcing shot over an opponent's head in badminton
clearly,adverb,in a clear manner
clearly,adverb,it is clear
clever,adjective,skillful or adroit in using the hands or body : nimble: mentally quick and resourceful
clever,adjective,marked by wit or ingenuity
clever,adjective,good: easy to use or handle
click,verb,"to strike, move, or produce with a click"
click,verb,to select especially in a computer interface by pressing a button on a control device (such as a mouse)
click,verb,to turn (something) on or off by pushing a button or moving a switch: to change or move through (channels) especially by pushing buttons on a remote control
click,verb,to make a click
click,verb,to fit or agree exactly: to fit together : hit it off: to function smoothly: succeed
click,verb,to select something by clicking
click,verb,to change to a different channel or move through channels especially by pushing buttons on a remote control
click,noun,"a slight sharp noise: a speech sound in some languages made by enclosing air between two stop articulations of the tongue, enlarging the enclosure to rarefy the air, and suddenly opening the enclosure"
click,noun,detent
click,noun,an instance of clicking
client,noun,one that is under the protection of another : dependent
client,noun,a person who engages the professional advice or services of another: customer: a person served by or utilizing the services of a social agency: a computer in a network that uses the services (such as access to files or shared peripherals) provided by a server
client,noun,client state
climate,noun,a region of the earth having specified climatic conditions
